:568:Adams, Michael:San Claudio, Francisco Javier:1:
:569:Adams, Michael:Estrada, Cesar:1:
:570:Gallego, Victoriano:Adams, Michael:-1:
:571:Adams, Michael:Santo Roman, Marc:0:
:572:Adams, Michael:Danailov, Silvio:0:
:573:Chabanon, Jean Luc:Adams, Michael:-1:
:574:Adams, Michael:Makarichev, Sergey:0:
:575:Adams, Michael:Anand, Viswanathan:1:
:576:Adams, Michael:Anand, Viswanathan:-1:
:577:Anand, Viswanathan:Adams, Michael:1:
:578:Kortschnoj, Viktor:Adams, Michael:1:
:579:Anand, Viswanathan:Adams, Michael:1:
:580:Adams, Michael:Polgar, Zsuzsa:0:
:581:Adams, Michael:Ivanchuk, Vassily:1:
:582:Adams, Michael:Christiansen, Larry Mark:1:
:583:Larsen, Bent:Adams, Michael:-1:
:584:Ljubojevic, Ljubomir:Adams, Michael:0:
:585:Seirawan, Yasser:Adams, Michael:1:
:586:Polgar, Judit:Adams, Michael:-1:
:587:Adams, Michael:Piket, Jeroen:-1:
:588:Adams, Michael:Ljubojevic, Ljubomir:0:
:589:Anand, Viswanathan:Adams, Michael:0:
:590:Adams, Michael:Speelman, Jonathan S:0:
:591:Adams, Michael:Ivanchuk, Vassily:-1:
:592:Kortschnoj, Viktor:Adams, Michael:1:
:593:Adams, Michael:Karpov, Anatoly:0:
:594:Larsen, Bent:Adams, Michael:-1:
:595:Adams, Michael:Seirawan, Yasser:1:
:596:Polugaevsky, Lev:Adams, Michael:-1:
:597:Adams, Michael:Polgar, Judit:-1:
:598:Piket, Jeroen:Adams, Michael:-1:
:599:Ljubojevic, Ljubomir:Adams, Michael:0:
:600:Adams, Michael:Anand, Viswanathan:0:
:601:Speelman, Jonathan S:Adams, Michael:1:
:602:Ivanchuk, Vassily:Adams, Michael:0:
:603:Adams, Michael:Kortschnoj, Viktor:0:
:604:Karpov, Anatoly:Adams, Michael:0:
:605:Adams, Michael:Larsen, Bent:1:
:606:Seirawan, Yasser:Adams, Michael:1:
:607:Adams, Michael:Polugaevsky, Lev:0:
:608:Van der Sterren, Paul:Adams, Michael:-1:
:609:Vaganian, Rafael A:Adams, Michael:1:
:610:Adams, Michael:Epishin, Vladimir:-1:
:611:Sosonko, Gennadi:Adams, Michael:-1:
:612:Adams, Michael:Christiansen, Larry Mark:1:
:613:Georgiev, Kiril:Adams, Michael:-1:
:614:Beliavsky, Alexander G:Adams, Michael:1:
:615:Smirin, Ilia:Adams, Michael:0:
:616:Adams, Michael:Sveshnikov, Evgeny:1:
:617:Adams, Michael:Gelfand, Boris:0:
:618:Kovalev, Andrei:Adams, Michael:-1:
:619:Gelfand, Boris:Adams, Michael:0:
:620:Sveshnikov, Evgeny:Adams, Michael:0:
:621:Adams, Michael:Smirin, Ilia:1:
:622:Adams, Michael:Kovalev, Andrei:0:
:623:Adams, Michael:Georgiev, Kiril:0:
:624:Adams, Michael:Beliavsky, Alexander G:1:
:625:Beliavsky, Alexander G:Adams, Michael:-1:
:626:Adams, Michael:Gelfand, Boris:0:
:627:Adams, Michael:Beliavsky, Alexander G:1:
:628:Gelfand, Boris:Adams, Michael:-1:
:629:Adams, Michael:Ftacnik, Lubomir:-1:
:630:Brunner, Lucas:Adams, Michael:-1:
:631:Adams, Michael:Wolff, Patrick G:-1:
:632:Hug, Werner:Adams, Michael:-1:
:633:Adams, Michael:Dvoirys, Semen I:1:
:634:Gurevich, Dmitry:Adams, Michael:-1:
:635:Adams, Michael:Kortschnoj, Viktor:1:
:636:Kramnik, Vladimir:Adams, Michael:-1:
:637:Adams, Michael:Salov, Valery:0:
:638:Gelfand, Boris:Adams, Michael:0:
:639:Adams, Michael:Kamsky, Gata:0:
:640:Khalifman, Alexander:Adams, Michael:0:
:641:Adams, Michael:Yudasin, Leonid:0:
:642:Adams, Michael:Kotronias, Vasilios:1:
:643:Adams, Michael:Kotronias, Vasilios:1:
:644:Adams, Michael:Shirov, Alexei:-1:
:645:Kotronias, Vasilios:Adams, Michael:-1:
:646:Adams, Michael:Gelfand, Boris:0:
:647:Shirov, Alexei:Adams, Michael:1:
:648:Shirov, Alexei:Adams, Michael:1:
:649:Kotronias, Vasilios:Adams, Michael:-1:
:650:Gelfand, Boris:Adams, Michael:0:
:651:Adams, Michael:Shirov, Alexei:0:
:652:Izeta Txabarri, Felix:Adams, Michael:0:
:653:Adams, Michael:Khalifman, Alexander:-1:
:654:Karpov, Anatoly:Adams, Michael:1:
:655:Adams, Michael:Polgar, Judit:0:
:656:Fernandez Garcia, Jose L:Adams, Michael:0:
:657:Adams, Michael:Rivas Pastor, Manuel:1:
:658:Magem Badals, Jorge:Adams, Michael:0:
:659:Adams, Michael:Epishin, Vladimir:-1:
:660:Yudasin, Leonid:Adams, Michael:0:
:661:Adams, Michael:Ryan, Joseph:1:
:662:Short, Philip M:Adams, Michael:-1:
:663:Adams, Michael:Levitt, Jonathan:1:
:664:McNab, Colin Anderson:Adams, Michael:-1:
:665:Adams, Michael:Hodgson, Julian M:0:
:666:Speelman, Jonathan S:Adams, Michael:0:
:667:Adams, Michael:Sadler, Matthew:1:
:668:Howell, James C:Adams, Michael:0:
:669:Adams, Michael:Wells, Peter K:1:
:670:Arkell, Keith C:Adams, Michael:0:
:671:Adams, Michael:Miles, Anthony J:1:
:672:Adams, Michael:Vyzmanavin, Alexey:1:
:673:Adams, Michael:Georgiev, Krum:1:
:674:Khenkin, Igor:Adams, Michael:0:
:675:Adams, Michael:Granda Zuniga, Julio E:1:
:676:Smirin, Ilia:Adams, Michael:0:
:677:Adams, Michael:Dimitrov, Vladimir:0:
:678:Nikolic, Predrag:Adams, Michael:0:
:679:Adams, Michael:Kolev, Atanas:1:
:680:Sokolov, Ivan:Adams, Michael:0:
:681:Adams, Michael:Georgiev, Kiril:1:
:682:Tukmakov, Vladimir B:Adams, Michael:0:
:683:Tukmakov, Vladimir B:Adams, Michael:0:
:684:Adams, Michael:Akopian, Vladimir:1:
:685:Georgiev, Kiril:Adams, Michael:-1:
:686:Adams, Michael:Bareev, Evgeny:0:
:687:Tiviakov, Sergei:Adams, Michael:1:
:688:Adams, Michael:Romanishin, Oleg M:1:
:689:Kramnik, Vladimir:Adams, Michael:0:
:690:Adams, Michael:Sokolov, Ivan:1:
:691:Anand, Viswanathan:Adams, Michael:0:
:692:Adams, Michael:Gulko, Boris F:1:
:693:Kamsky, Gata:Adams, Michael:0:
:694:Adams, Michael:Anand, Viswanathan:-1:
:695:Murrey, Jacob:Adams, Michael:1:
:696:Adams, Michael:Khalifman, Alexander:-1:
:697:Topalov, Veselin:Adams, Michael:1:
:698:Adams, Michael:Morovic Fernandez, Ivan:-1:
:699:Christiansen, Larry Mark:Adams, Michael:-1:
:700:Adams, Michael:Azmaiparashvili, Zurab:1:
:701:Jussupow, Artur:Adams, Michael:0:
:702:Adams, Michael:Anand, Viswanathan:0:
:703:Adams, Michael:Georgiev, Kiril:1:
:704:Rivas Pastor, Manuel:Adams, Michael:-1:
:705:Kasparov, Gary:Adams, Michael:1:
:706:Adams, Michael:Kasparov, Gary:1:
:707:Kasparov, Gary:Adams, Michael:1:
:708:Adams, Michael:Jonsson, Hans:1:
:709:Lane, Gary W:Adams, Michael:1:
:710:Adams, Michael:Stanton, William:1:
:711:Gavriel, Tryfon:Adams, Michael:-1:
:712:Adams, Michael:Wells, Peter K:-1:
:713:McEwan, Ken B:Adams, Michael:0:
:714:Adams, Michael:Sandstrom, Ludvig:1:
:715:Nielsen, Uffe V:Adams, Michael:0:
:716:Adams, Michael:Ferron Garcia, Carlos:1:
:717:Sadler, Matthew:Adams, Michael:-1:
:718:Gurevich, Mikhail:Adams, Michael:1:
:719:Huebner, Robert:Adams, Michael:0:
:720:Adams, Michael:Jussupow, Artur:1:
:721:Hertneck, Gerald:Adams, Michael:-1:
:722:Adams, Michael:Lautier, Joel:0:
:723:Hjartarson, Johann:Adams, Michael:0:
:724:Adams, Michael:Lobron, Eric:0:
:725:Bareev, Evgeny:Adams, Michael:-1:
:726:Adams, Michael:Lutz, Christopher:0:
:727:Gelfand, Boris:Adams, Michael:0:
:728:Adams, Michael:Shirov, Alexei:0:
:729:Adams, Michael:Miles, Anthony J:0:
:730:Miles, Anthony J:Adams, Michael:-1:
:731:Morozevich, Alexander:Adams, Michael:1:
:732:Adams, Michael:Morozevich, Alexander:-1:
:733:Adams, Michael:Hodgson, Julian M:0:
:734:Hodgson, Julian M:Adams, Michael:1:
:735:Nijboer, Friso:Adams, Michael:0:
:736:Adams, Michael:Leko, Peter:0:
:737:Adams, Michael:Piket, Jeroen:1:
:738:Hansen, Lars Bo:Adams, Michael:-1:
:739:Adams, Michael:Shirov, Alexei:0:
:740:Kortschnoj, Viktor:Adams, Michael:-1:
:741:Adams, Michael:Hodgson, Julian M:0:
:742:Salov, Valery:Adams, Michael:1:
:743:Adams, Michael:Lobron, Eric:-1:
:744:Tukmakov, Vladimir B:Adams, Michael:1:
:745:Adams, Michael:Nunn, John DM:0:
:746:Xie Jun:Adams, Michael:-1:
:747:Piket, Jeroen:Adams, Michael:0:
:748:Adams, Michael:Lobron, Eric:0:
:749:Benjamin, Joel:Adams, Michael:0:
:750:Adams, Michael:Sokolov, Ivan:0:
:751:Lautier, Joel:Adams, Michael:0:
:752:Adams, Michael:Timman, Jan H:0:
:753:Jussupow, Artur:Adams, Michael:0:
:754:Adams, Michael:Van der Sterren, Paul:1:
:755:Adams, Michael:Xu Jun:0:
:756:Alterman, Boris:Adams, Michael:1:
:757:Adams, Michael:Leko, Peter:1:
:758:Topalov, Veselin:Adams, Michael:-1:
:759:Adams, Michael:Gelfand, Boris:0:
:760:Xu Jun:Adams, Michael:-1:
:761:Adams, Michael:Alterman, Boris:0:
:762:Adams, Michael:Xu Jun:1:
:763:Adams, Michael:Hamdouchi, Hichem:1:
:764:Hamdouchi, Hichem:Adams, Michael:-1:
:765:Adams, Michael:Alterman, Boris:0:
:766:Adams, Michael:Karpov, Anatoly:1:
:767:Kortschnoj, Viktor:Adams, Michael:-1:
:768:Adams, Michael:Dreev, Alexey:-1:
:769:Piket, Jeroen:Adams, Michael:0:
:770:Adams, Michael:Timman, Jan H:0:
:771:Adams, Michael:Leko, Peter:1:
:772:Epishin, Vladimir:Adams, Michael:0:
:773:Adams, Michael:Lutz, Christopher:1:
:774:Jussupow, Artur:Adams, Michael:1:
:775:Landenbergue, Claude:Adams, Michael:0:
:776:Adams, Michael:Stangl, Markus:1:
:777:Bischoff, Klaus:Adams, Michael:0:
:778:Adams, Michael:Hug, Werner:1:
:779:Jussupow, Artur:Adams, Michael:0:
:780:Adams, Michael:Huebner, Robert:1:
:781:Lutz, Christopher:Adams, Michael:0:
:782:Adams, Michael:Kortschnoj, Viktor:1:
:783:Kindermann, Stefan:Adams, Michael:-1:
:784:Adams, Michael:Hertneck, Gerald:0:
:785:Sokolov, Ivan:Adams, Michael:0:
:786:Adams, Michael:Van Wely, Loek:1:
:787:Short, Nigel D:Adams, Michael:0:
:788:Adams, Michael:Brunner, Lucas:1:
:789:Lobron, Eric:Adams, Michael:-1:
:790:Kamsky, Gata:Adams, Michael:1:
:791:Adams, Michael:Illescas Cordoba, Miguel:1:
:792:Polgar, Judit:Adams, Michael:-1:
:793:Epishin, Vladimir:Adams, Michael:-1:
:794:Adams, Michael:Topalov, Veselin:0:
:795:Shirov, Alexei:Adams, Michael:1:
:796:Adams, Michael:Morovic Fernandez, Ivan:0:
:797:Lautier, Joel:Adams, Michael:1:
:798:Adams, Michael:Karpov, Anatoly:-1:
:799:Anand, Viswanathan:Adams, Michael:1:
:800:Adams, Michael:Anand, Viswanathan:-1:
:801:Anand, Viswanathan:Adams, Michael:1:
:802:Adams, Michael:Anand, Viswanathan:0:
:803:Anand, Viswanathan:Adams, Michael:1:
:804:Adams, Michael:Anand, Viswanathan:0:
:805:Anand, Viswanathan:Adams, Michael:0:
:806:Adams, Michael:Anand, Viswanathan:1:
:807:Adams, Michael:Anand, Viswanathan:-1:
:808:Anand, Viswanathan:Adams, Michael:1:
:809:Adams, Michael:Kortschnoj, Viktor:0:
:810:Adams, Michael:Kortschnoj, Viktor:0:
:811:Kortschnoj, Viktor:Adams, Michael:0:
:812:Adams, Michael:Tomorhuyag, Nyamaa:1:
:813:Temirbaev, Serik:Adams, Michael:0:
:814:Motwani, Paul:Adams, Michael:1:
:815:Adams, Michael:Vanderwaeren, Serge:1:
:816:Mortensen, Erling:Adams, Michael:-1:
:817:Adams, Michael:Almasi, Zoltan:0:
:818:Greenfeld, Alon:Adams, Michael:-1:
:819:Adams, Michael:Sokolov, Ivan:0:
:820:Miladinovic, Igor:Adams, Michael:-1:
:821:Adams, Michael:Piket, Jeroen:1:
:822:Adams, Michael:Kramnik, Vladimir:0:
:823:Ulibin, Mikhail:Adams, Michael:0:
:824:Adams, Michael:Vaisser, Anatoli:0:
:825:Adams, Michael:Khalifman, Alexander:1:
:826:Adams, Michael:Smirin, Ilia:-1:
:827:Kamsky, Gata:Adams, Michael:1:
:828:Speelman, Jonathan S:Adams, Michael:0:
:829:Ehlvest, Jaan:Adams, Michael:-1:
:830:Tiviakov, Sergei:Adams, Michael:-1:
:831:Adams, Michael:Malaniuk, Vladimir P:1:
:832:Malaniuk, Vladimir P:Adams, Michael:-1:
:833:Nikolic, Predrag:Adams, Michael:1:
:834:Adams, Michael:Nikolic, Predrag:-1:
:835:Adams, Michael:Nikolic, Predrag:1:
:836:Adams, Michael:Tiviakov, Sergei:1:
:837:Tiviakov, Sergei:Adams, Michael:1:
:838:Wolff, Patrick G:Adams, Michael:1:
:839:Adams, Michael:Tiviakov, Sergei:-1:
:840:Tiviakov, Sergei:Adams, Michael:0:
:841:Hodgson, Julian M:Adams, Michael:0:
:842:Adams, Michael:Dzindzichashvili, Roman:1:
:843:Adams, Michael:Tiviakov, Sergei:1:
:844:Tiviakov, Sergei:Adams, Michael:1:
:845:Adams, Michael:Tiviakov, Sergei:0:
:846:Tiviakov, Sergei:Adams, Michael:0:
:847:Bologan, Viktor:Adams, Michael:-1:
:848:Adams, Michael:Tiviakov, Sergei:0:
:849:Adams, Michael:Smirin, Ilia:1:
:850:Tiviakov, Sergei:Adams, Michael:0:
:851:Adams, Michael:Tiviakov, Sergei:0:
:852:Tiviakov, Sergei:Adams, Michael:0:
:853:Adams, Michael:Tiviakov, Sergei:1:
:854:Adams, Michael:Van der Sterren, Paul:0:
:855:Agdestein, Simen:Adams, Michael:1:
:856:Adams, Michael:Agdestein, Simen:1:
:857:Agdestein, Simen:Adams, Michael:-1:
:858:Adams, Michael:Agdestein, Simen:-1:
:859:Hjartarson, Johann:Adams, Michael:1:
:860:Adams, Michael:Hjartarson, Johann:-1:
:861:Fernandes, Antonio:Adams, Michael:1:
:862:Roos, Daniel:Adams, Michael:1:
:863:Adams, Michael:Gelfand, Boris:0:
:864:Gelfand, Boris:Adams, Michael:0:
:865:Adams, Michael:Gelfand, Boris:0:
:866:Gelfand, Boris:Adams, Michael:1:
:867:Adams, Michael:Gelfand, Boris:1:
:868:Gelfand, Boris:Adams, Michael:1:
:869:Adams, Michael:Gelfand, Boris:0:
:870:Gelfand, Boris:Adams, Michael:1:
:871:Leko, Peter:Adams, Michael:0:
:872:Adams, Michael:Lautier, Joel:0:
:873:Ljubojevic, Ljubomir:Adams, Michael:0:
:874:Adams, Michael:Kramnik, Vladimir:-1:
:875:Timman, Jan H:Adams, Michael:1:
:876:Adams, Michael:Gelfand, Boris:-1:
:877:Ivanchuk, Vassily:Adams, Michael:0:
:878:Beliavsky, Alexander G:Adams, Michael:-1:
:879:Adams, Michael:Miladinovic, Igor:1:
:880:Topalov, Veselin:Adams, Michael:0:
:881:Adams, Michael:Shirov, Alexei:1:
:882:Ahn, Martin:Adams, Michael:1:
:883:Adams, Michael:Cummings, David H:-1:
:884:Adams, Michael:Silva, Fernando:-1:
:885:Karpov, Anatoly:Adams, Michael:0:
:886:Polgar, Judit:Adams, Michael:0:
:887:Adams, Michael:Piket, Jeroen:1:
:888:Salov, Valery:Adams, Michael:-1:
:889:Adams, Michael:Lautier, Joel:0:
:890:Illescas Cordoba, Miguel:Adams, Michael:0:
:891:Adams, Michael:Shirov, Alexei:1:
:892:Gelfand, Boris:Adams, Michael:0:
:893:Adams, Michael:Kamsky, Gata:-1:
:894:Adams, Michael:Hracek, Zbynek:0:
:895:Adams, Michael:Rozentalis, Eduardas:0:
:896:Adams, Michael:Zude, Arno:0:
:897:Lutz, Christopher:Adams, Michael:1:
:898:Schmittdiel, Eckhard:Adams, Michael:0:
:899:Wahls, Matthias:Adams, Michael:-1:
:900:Adams, Michael:Tiviakov, Sergei:0:
:901:Karpov, Anatoly:Adams, Michael:0:
:902:Adams, Michael:Hansen, Curt:1:
:903:Almasi, Zoltan:Adams, Michael:1:
:904:Van Wely, Loek:Adams, Michael:1:
:905:Adams, Michael:Leko, Peter:0:
:906:Sokolov, Ivan:Adams, Michael:0:
:907:Adams, Michael:Kamsky, Gata:1:
:908:Adams, Michael:Lautier, Joel:1:
:909:Adams, Michael:Svidler, Peter:-1:
:910:Piket, Jeroen:Adams, Michael:-1:
:911:Bates, Richard:Adams, Michael:-1:
:912:Adams, Michael:McDonald, Neil R:1:
:913:Arkell, Keith C:Adams, Michael:1:
:914:Adams, Michael:Mellier, Pierre:1:
:915:Adams, Michael:Dunnington, Angus J:1:
:916:Ward, Christopher:Adams, Michael:1:
:917:Ferguson, Mark:Adams, Michael:0:
:918:Adams, Michael:Bisby, Daniel L:1:
:919:Malaniuk, Vladimir P:Adams, Michael:1:
:920:Sion Castro, Marcelino:Adams, Michael:-1:
:921:Adams, Michael:Morovic Fernandez, Ivan:0:
:922:Akopian, Vladimir:Adams, Michael:0:
:923:Adams, Michael:Sokolov, Ivan:0:
:924:Rivas Pastor, Manuel:Adams, Michael:-1:
:925:Adams, Michael:Romero Holmes, Alfonso:1:
:926:Bareev, Evgeny:Adams, Michael:0:
:927:Shirov, Alexei:Adams, Michael:1:
:928:Adams, Michael:De la Villa Garcia, Jesus Maria:1:
:929:Adams, Michael:Greenfeld, Alon:0:
:930:Adams, Michael:Lputian, Smbat G:-1:
:931:Speelman, Jonathan S:Adams, Michael:0:
:932:Adams, Michael:Speelman, Jonathan S:1:
:933:Piket, Jeroen:Adams, Michael:0:
:934:Adams, Michael:Piket, Jeroen:1:
:935:Piket, Jeroen:Adams, Michael:1:
:936:Miles, Anthony J:Adams, Michael:-1:
:937:Adams, Michael:Miles, Anthony J:0:
:938:Dreev, Alexey:Adams, Michael:-1:
:939:Adams, Michael:Dreev, Alexey:1:
:940:Kasparov, Gary:Adams, Michael:1:
:941:Adams, Michael:Kasparov, Gary:-1:
:942:Wojtkiewicz, Aleksander:Adams, Michael:1:
:943:Adams, Michael:Young, Angelo:1:
:944:Adams, Michael:Wojtkiewicz, Aleksander:1:
:945:Kharlov, Andrei:Adams, Michael:0:
:946:Zapata, Alonso:Adams, Michael:0:
:947:Adams, Michael:Garcia, Gildardo:1:
:948:Adams, Michael:Speelman, Jonathan S:-1:
:949:Alburt, Lev O:Adams, Michael:0:
:950:Adams, Michael:Morovic Fernandez, Ivan:0:
:951:Adams, Michael:Hommeles, Theo:1:
:952:Lautier, Joel:Adams, Michael:1:
:953:Lautier, Joel:Adams, Michael:1:
:954:Adams, Michael:Lautier, Joel:1:
:955:Epishin, Vladimir:Adams, Michael:0:
:956:Adams, Michael:Sokolov, Ivan:0:
:957:Dautov, Rustem:Adams, Michael:0:
:958:Adams, Michael:Van Wely, Loek:-1:
:959:Andersson, Ulf:Adams, Michael:-1:
:960:Adams, Michael:Lutz, Christopher:-1:
:961:Tkachiev, Vladislav:Adams, Michael:0:
:962:Adams, Michael:Tkachiev, Vladislav:0:
:963:Tkachiev, Vladislav:Adams, Michael:0:
:964:Adams, Michael:Tkachiev, Vladislav:1:
:965:Lutz, Christopher:Adams, Michael:0:
:966:Lutz, Christopher:Adams, Michael:0:
:967:Adams, Michael:Lutz, Christopher:0:
:968:Adams, Michael:Tkachiev, Vladislav:0:
:969:Adams, Michael:Onischuk, Alexander:-1:
:970:Winants, Luc:Adams, Michael:-1:
:971:Adams, Michael:Lutz, Christopher:1:
:972:Hansen, Lars Bo:Adams, Michael:-1:
:973:Adams, Michael:Hulak, Krunoslav:0:
:974:Sokolov, Ivan:Adams, Michael:0:
:975:Adams, Michael:Tiviakov, Sergei:-1:
:976:Zvjaginsev, Vadim:Adams, Michael:-1:
:977:Adams, Michael:Khalifman, Alexander:0:
:978:Sokolov, Ivan:Adams, Michael:0:
:979:Smirin, Ilia:Adams, Michael:1:
:980:Bauer, Christian:Adams, Michael:-1:
:981:Leko, Peter:Adams, Michael:1:
:982:Leko, Peter:Adams, Michael:-1:
:983:Adams, Michael:Glek, Igor V:1:
:984:Adams, Michael:Lautier, Joel:0:
:985:Adams, Michael:Leko, Peter:1:
:986:Adams, Michael:Leko, Peter:1:
:987:Adams, Michael:Smirin, Ilia:0:
:988:Adams, Michael:Smirin, Ilia:0:
:989:Glek, Igor V:Adams, Michael:0:
:990:Leko, Peter:Adams, Michael:-1:
:991:Adams, Michael:Huebner, Robert:0:
:992:Kramnik, Vladimir:Adams, Michael:1:
:993:Adams, Michael:Shirov, Alexei:0:
:994:Topalov, Veselin:Adams, Michael:-1:
:995:Adams, Michael:Gelfand, Boris:0:
:996:Polgar, Judit:Adams, Michael:1:
:997:Lobron, Eric:Adams, Michael:0:
:998:Adams, Michael:Anand, Viswanathan:0:
:999:Adams, Michael:Gelfand, Boris:1:
:1000:Adams, Michael:Pribyl, Martin:1:
:1001:Adams, Michael:Unzicker, Wolfgang:1:
:1002:Adams, Michael:Van der Sterren, Paul:1:
:1003:Bologan, Viktor:Adams, Michael:-1:
:1004:Glek, Igor V:Adams, Michael:0:
:1005:Lutz, Christopher:Adams, Michael:0:
:1006:Rogers, Ian:Adams, Michael:0:
:1007:Khalifman, Alexander:Adams, Michael:0:
:1008:Adams, Michael:Hracek, Zbynek:0:
:1009:Adams, Michael:Van der Sterren, Paul:0:
:1010:Glek, Igor V:Adams, Michael:0:
:1011:Hebden, Mark:Adams, Michael:1:
:1012:Adams, Michael:Nunn, John DM:-1:
:1013:Rozentalis, Eduardas:Adams, Michael:1:
:1014:Flear, Glenn C:Adams, Michael:0:
:1015:Adams, Michael:Lalic, Bogdan:0:
:1016:Motwani, Paul:Adams, Michael:0:
:1017:Adams, Michael:Xie Jun:1:
:1018:Movsesian, Sergei:Adams, Michael:-1:
:1019:Adams, Michael:Conquest, Stuart:1:
:1020:Adams, Michael:Klarenbeek, Hans:1:
:1021:Adams, Michael:O'Donovan, Richard:1:
:1022:McShane, Luke J:Adams, Michael:-1:
:1023:Adams, Michael:Baburin, Alexander:1:
:1024:King, Daniel J:Adams, Michael:-1:
:1025:Adams, Michael:Nunn, John DM:0:
:1026:Watson, William N:Adams, Michael:-1:
:1027:Crouch, Colin S:Adams, Michael:-1:
:1028:Adams, Michael:Dautov, Rustem:1:
:1029:Adams, Michael:Burkart, Patrick:1:
:1030:Adams, Michael:Illescas Cordoba, Miguel:-1:
:1031:Morozevich, Alexander:Adams, Michael:0:
:1032:Adams, Michael:San Segundo, Pablo:1:
:1033:Azmaiparashvili, Zurab:Adams, Michael:0:
:1034:Adams, Michael:Shirov, Alexei:0:
:1035:Adams, Michael:Kortschnoj, Viktor:0:
:1036:Salov, Valery:Adams, Michael:1:
:1037:Adams, Michael:Topalov, Veselin:-1:
:1038:Gelfand, Boris:Adams, Michael:0:
:1039:Kelleher, William:Adams, Michael:-1:
:1040:Waitzkin, Joshua:Adams, Michael:-1:
:1041:Adams, Michael:Wolff, Patrick G:1:
:1042:Adams, Michael:Ruiz, Mauricio:1:
:1043:Salov, Valery:Adams, Michael:0:
:1044:Adams, Michael:Cunningham, Robin:1:
:1045:Adams, Michael:Dzindzichashvili, Roman:0:
:1046:Kreiman, Boris:Adams, Michael:-1:
:1047:De Firmian, Nick E:Adams, Michael:-1:
:1048:Adams, Michael:Serper, Grigory:1:
:1049:Adams, Michael:Poluljahov, Aleksandr:1:
:1050:Ashley, Maurice:Adams, Michael:0:
:1051:Van Wely, Loek:Adams, Michael:0:
:1052:Adams, Michael:Benjamin, Joel:1:
:1053:Adams, Michael:Stefansson, Hannes:1:
:1054:Kortschnoj, Viktor:Adams, Michael:-1:
:1055:Sunye Neto, Jaime:Adams, Michael:0:
:1056:Adams, Michael:Sokolov, Ivan:0:
:1057:Adams, Michael:Van Wely, Loek:0:
:1058:Gelfand, Boris:Adams, Michael:1:
:1059:Adams, Michael:Polgar, Judit:1:
:1060:Piket, Jeroen:Adams, Michael:0:
:1061:Adams, Michael:Svidler, Peter:0:
:1062:Adams, Michael:Leko, Peter:0:
:1063:Almasi, Zoltan:Adams, Michael:0:
:1064:Adams, Michael:Lautier, Joel:0:
:1065:Sutovskij, Emil:Adams, Michael:-1:
:1066:Adams, Michael:Karpov, Anatoly:0:
:1067:Shirov, Alexei:Adams, Michael:1:
:1068:Leko, Peter:Adams, Michael:0:
:1069:Adams, Michael:Topalov, Veselin:0:
:1070:Anand, Viswanathan:Adams, Michael:1:
:1071:Adams, Michael:Ivanchuk, Vassily:0:
:1072:Shirov, Alexei:Adams, Michael:1:
:1073:Tiviakov, Sergei:Adams, Michael:1:
:1074:Adams, Michael:Dreev, Alexey:1:
:1075:Sokolov, Ivan:Adams, Michael:-1:
:1076:Adams, Michael:Piket, Jeroen:0:
:1077:Gelfand, Boris:Adams, Michael:0:
:1078:Adams, Michael:Huebner, Robert:1:
:1079:Timman, Jan H:Adams, Michael:0:
:1080:Adams, Michael:Van Wely, Loek:1:
:1081:Sitanggang, Salor:Adams, Michael:-1:
:1082:Danielsen, Henrik:Adams, Michael:0:
:1083:Adams, Michael:Rausis, Igors:0:
:1084:Adams, Michael:Marin, Mihail:0:
:1085:Van Wely, Loek:Adams, Michael:0:
:1086:Giorgadze, Giorgi:Adams, Michael:1:
:1087:Adams, Michael:Illescas Cordoba, Miguel:0:
:1088:Adams, Michael:Lalic, Bogdan:0:
:1089:Adams, Michael:Tu Hoang Thong:1:
:1090:Vaganian, Rafael A:Adams, Michael:-1:
:1091:Xu Jun:Adams, Michael:0:
:1092:Alterman, Boris:Adams, Michael:0:
:1093:Adams, Michael:Portisch, Lajos:0:
:1094:Morovic Fernandez, Ivan:Adams, Michael:0:
:1095:Morovic Fernandez, Ivan:Adams, Michael:0:
:1096:Adams, Michael:Morovic Fernandez, Ivan:1:
:1097:Morovic Fernandez, Ivan:Adams, Michael:-1:
:1098:Adams, Michael:Shirov, Alexei:1:
:1099:Kramnik, Vladimir:Adams, Michael:0:
:1100:Adams, Michael:Gelfand, Boris:1:
:1101:Piket, Jeroen:Adams, Michael:0:
:1102:Adams, Michael:Nikolic, Predrag:0:
:1103:Topalov, Veselin:Adams, Michael:0:
:1104:Adams, Michael:Khalifman, Alexander:-1:
:1105:Hansen, Curt:Adams, Michael:0:
:1106:Adams, Michael:Larsen, Bent:0:
:1107:Stefansson, Hannes:Adams, Michael:0:
:1108:Adams, Michael:Rozentalis, Eduardas:0:
:1109:Hellers, Ferdinand:Adams, Michael:-1:
:1110:Adams, Michael:Nielsen, Peter Heine:1:
:1111:Schandorff, Lars:Adams, Michael:0:
:1112:Adams, Michael:Sheldon, Ruth:1:
:1113:Adams, Michael:Ward, Christopher:0:
:1114:Miles, Anthony J:Adams, Michael:0:
:1115:Adams, Michael:Emms, John M:0:
:1116:Hebden, Mark:Adams, Michael:0:
:1117:Adams, Michael:Emms, John M:0:
:1118:Adams, Michael:Sadler, Matthew:1:
:1119:Miles, Anthony J:Adams, Michael:0:
:1120:Adams, Michael:Kosten, Anthony C:1:
:1121:Volke, Karsten:Adams, Michael:0:
